index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,AnzahlLinks
1573,8,8.24621125124,0.0,0.0,0.475,-30,-14,19,644
1581,8,7.93725393319,0.0,0.0,0.475,-30,-10,19,644
1605,8,7.34846922835,0.0,0.0,0.475,-26,-30,19,644
1613,8,7.87400787401,0.0,0.0,0.475,-26,-26,19,644
1621,8,8.18535277187,0.0,0.0,0.475,-26,-22,19,644
1637,8,8.42614977318,0.0,0.0,0.475,-26,-14,19,644
1645,8,8.71779788708,0.0,0.0,0.475,-26,-10,19,644
1669,8,8.12403840464,0.0,0.0,0.475,-22,-30,19,644
1677,8,8.12403840464,0.0,0.0,0.475,-22,-26,19,644
1685,8,7.87400787401,0.0,0.0,0.475,-22,-22,19,644
1693,8,8.24621125124,0.0,0.0,0.475,-22,-18,19,644
1733,8,8.36660026534,0.0,0.0,0.475,-18,-30,19,644
1741,8,8.24621125124,0.0,0.0,0.475,-18,-26,19,644
1749,8,8.18535277187,0.0,0.0,0.475,-18,-22,19,644
1765,8,9.11043357914,0.0,0.0,0.475,-18,-14,19,644
1773,8,8.60232526704,0.0,0.0,0.475,-18,-10,19,644
1797,8,7.87400787401,0.0,0.0,0.475,-14,-30,19,644
1805,8,8.24621125124,0.0,0.0,0.475,-14,-26,19,644
1829,8,9.05538513814,0.0,0.0,0.475,-14,-14,19,644
1861,8,7.87400787401,0.0,0.0,0.475,-10,-30,19,644
1869,8,7.87400787401,0.0,0.0,0.475,-10,-26,19,644
1877,8,8.18535277187,0.0,0.0,0.475,-10,-22,19,644
1925,8,7.87400787401,0.0,0.0,0.475,-6,-30,19,644
1933,8,7.81024967591,0.0,0.0,0.475,-6,-26,19,644
1941,8,7.87400787401,0.0,0.0,0.475,-6,-22,19,644
1957,8,8.60232526704,0.0,0.0,0.475,-6,-14,19,644
1989,8,7.74596669241,0.0,0.0,0.475,-2,-30,19,644
1997,8,8.36660026534,0.0,0.0,0.475,-2,-26,19,644
2005,8,7.87400787401,0.0,0.0,0.475,-2,-22,19,644
2029,8,8.60232526704,0.0,0.0,0.475,-2,-10,19,644
2365,8,8.48528137424,0.0,0.0,0.6,-14,-2,19,644
2469,8,8.71779788708,0.0,0.0,0.6,-6,-14,19,644
2477,8,8.54400374532,0.0,0.0,0.6,-6,-10,19,644
2485,8,9.05538513814,0.0,0.0,0.6,-6,-6,19,644
2525,8,8.18535277187,0.0,0.0,0.6,-2,-18,19,644
2541,8,8.94427191,0.0,0.0,0.6,-2,-10,19,644
2549,8,8.88819441732,0.0,0.0,0.6,-2,-6,19,644
2557,8,8.66025403784,0.0,0.0,0.6,-2,-2,19,644
2621,8,7.87400787401,0.0,0.0,0.725,-30,-2,19,644
2677,8,8.48528137424,0.0,0.0,0.725,-26,-6,19,644
2685,8,8.42614977318,0.0,0.0,0.725,-26,-2,19,644
2805,8,8.48528137424,0.0,0.0,0.725,-18,-6,19,644
2861,8,7.61577310586,0.0,0.0,0.725,-14,-10,19,644
2869,8,8.71779788708,0.0,0.0,0.725,-14,-6,19,644
2933,8,8.88819441732,0.0,0.0,0.725,-10,-6,19,644
2997,8,8.83176086633,0.0,0.0,0.725,-6,-6,19,644
3053,8,8.0622577483,0.0,0.0,0.725,-2,-10,19,644
556,9,5.29150262213,0.0,0.0,0.225,-30,-10,18,644
612,9,5.47722557505,0.0,0.0,0.225,-26,-14,18,644
668,9,5.83095189485,0.0,0.0,0.225,-22,-18,18,644
676,9,5.47722557505,0.0,0.0,0.225,-22,-14,18,644
740,9,5.47722557505,0.0,0.0,0.225,-18,-14,18,644
796,9,5.83095189485,0.0,0.0,0.225,-14,-18,18,644
860,9,5.83095189485,0.0,0.0,0.225,-10,-18,18,644
924,9,5.47722557505,0.0,0.0,0.225,-6,-18,18,644
988,9,5.47722557505,0.0,0.0,0.225,-2,-18,18,644
1036,9,6.48074069841,0.0,0.0,0.35,-30,-26,18,644
1044,9,6.32455532034,0.0,0.0,0.35,-30,-22,18,644
1052,9,6.32455532034,0.0,0.0,0.35,-30,-18,18,644
1060,9,6.32455532034,0.0,0.0,0.35,-30,-14,18,644
1076,9,6.2449979984,0.0,0.0,0.35,-30,-6,18,644
1084,9,6.2449979984,0.0,0.0,0.35,-30,-2,18,644
1100,9,6.48074069841,0.0,0.0,0.35,-26,-26,18,644
1116,9,6.32455532034,0.0,0.0,0.35,-26,-18,18,644
1124,9,6.32455532034,0.0,0.0,0.35,-26,-14,18,644
1132,9,6.2449979984,0.0,0.0,0.35,-26,-10,18,644
1140,9,6.2449979984,0.0,0.0,0.35,-26,-6,18,644
1148,9,6.2449979984,0.0,0.0,0.35,-26,-2,18,644
1156,9,5.83095189485,0.0,0.0,0.35,-22,-30,18,644
1164,9,6.48074069841,0.0,0.0,0.35,-22,-26,18,644
1172,9,6.32455532034,0.0,0.0,0.35,-22,-22,18,644
1180,9,6.32455532034,0.0,0.0,0.35,-22,-18,18,644
1196,9,6.2449979984,0.0,0.0,0.35,-22,-10,18,644
1204,9,6.2449979984,0.0,0.0,0.35,-22,-6,18,644
1212,9,6.2449979984,0.0,0.0,0.35,-22,-2,18,644
1228,9,6.32455532034,0.0,0.0,0.35,-18,-26,18,644
1244,9,6.32455532034,0.0,0.0,0.35,-18,-18,18,644
1252,9,6.32455532034,0.0,0.0,0.35,-18,-14,18,644
1268,9,6.2449979984,0.0,0.0,0.35,-18,-6,18,644
1292,9,6.32455532034,0.0,0.0,0.35,-14,-26,18,644
1300,9,6.32455532034,0.0,0.0,0.35,-14,-22,18,644
1308,9,6.32455532034,0.0,0.0,0.35,-14,-18,18,644
1316,9,6.16441400297,0.0,0.0,0.35,-14,-14,18,644
1324,9,6.2449979984,0.0,0.0,0.35,-14,-10,18,644
1356,9,6.32455532034,0.0,0.0,0.35,-10,-26,18,644
1364,9,6.32455532034,0.0,0.0,0.35,-10,-22,18,644
1372,9,6.32455532034,0.0,0.0,0.35,-10,-18,18,644
1396,9,6.2449979984,0.0,0.0,0.35,-10,-6,18,644
1404,9,6.32455532034,0.0,0.0,0.35,-10,-2,18,644
1420,9,6.32455532034,0.0,0.0,0.35,-6,-26,18,644
1428,9,6.32455532034,0.0,0.0,0.35,-6,-22,18,644
1444,9,6.2449979984,0.0,0.0,0.35,-6,-14,18,644
1468,9,6.32455532034,0.0,0.0,0.35,-6,-2,18,644
1508,9,6.2449979984,0.0,0.0,0.35,-2,-14,18,644
1524,9,6.2449979984,0.0,0.0,0.35,-2,-6,18,644
1532,9,6.32455532034,0.0,0.0,0.35,-2,-2,18,644
1541,9,6.63324958071,0.0,0.0,0.475,-30,-30,19,644
1572,9,5.83095189485,0.0,0.0,0.475,-30,-14,18,644
1580,9,6.32455532034,0.0,0.0,0.475,-30,-10,18,644
1588,9,6.40312423743,0.0,0.0,0.475,-30,-6,18,644
1628,9,5.83095189485,0.0,0.0,0.475,-26,-18,18,644
1636,9,5.83095189485,0.0,0.0,0.475,-26,-14,18,644
1644,9,6.40312423743,0.0,0.0,0.475,-26,-10,18,644
1652,9,6.40312423743,0.0,0.0,0.475,-26,-6,18,644
1692,9,5.83095189485,0.0,0.0,0.475,-22,-18,18,644
1700,9,5.83095189485,0.0,0.0,0.475,-22,-14,18,644
1708,9,6.40312423743,0.0,0.0,0.475,-22,-10,18,644
1716,9,6.40312423743,0.0,0.0,0.475,-22,-6,18,644
1756,9,5.83095189485,0.0,0.0,0.475,-18,-18,18,644
1764,9,5.83095189485,0.0,0.0,0.475,-18,-14,18,644
1772,9,6.40312423743,0.0,0.0,0.475,-18,-10,18,644
1780,9,6.40312423743,0.0,0.0,0.475,-18,-6,18,644
1820,9,5.83095189485,0.0,0.0,0.475,-14,-18,18,644
1828,9,6.32455532034,0.0,0.0,0.475,-14,-14,18,644
1852,9,6.48074069841,0.0,0.0,0.475,-14,-2,18,644
1948,9,6.32455532034,0.0,0.0,0.475,-6,-18,18,644
1956,9,6.32455532034,0.0,0.0,0.475,-6,-14,18,644
1964,9,6.40312423743,0.0,0.0,0.475,-6,-10,18,644
1972,9,6.2449979984,0.0,0.0,0.475,-6,-6,18,644
2004,9,5.83095189485,0.0,0.0,0.475,-2,-22,18,644
2012,9,6.32455532034,0.0,0.0,0.475,-2,-18,18,644
2020,9,6.40312423743,0.0,0.0,0.475,-2,-14,18,644
2028,9,6.40312423743,0.0,0.0,0.475,-2,-10,18,644
2156,9,6.5574385243,0.0,0.0,0.6,-26,-10,18,644
2220,9,6.8556546004,0.0,0.0,0.6,-22,-10,18,644
2236,9,6.8556546004,0.0,0.0,0.6,-22,-2,18,644
2404,9,6.92820323028,0.0,0.0,0.6,-10,-14,18,644
2460,9,5.83095189485,0.0,0.0,0.6,-6,-18,18,644
2468,9,6.63324958071,0.0,0.0,0.6,-6,-14,18,644
2476,9,6.8556546004,0.0,0.0,0.6,-6,-10,18,644
2484,9,6.7082039325,0.0,0.0,0.6,-6,-6,18,644
2492,9,6.8556546004,0.0,0.0,0.6,-6,-2,18,644
2524,9,6.5574385243,0.0,0.0,0.6,-2,-18,18,644
2532,9,6.63324958071,0.0,0.0,0.6,-2,-14,18,644
2548,9,7.0,0.0,0.0,0.6,-2,-6,18,644
2556,9,7.14142842854,0.0,0.0,0.6,-2,-2,18,644
2604,9,5.56776436283,0.0,0.0,0.725,-30,-10,18,644
2612,9,5.56776436283,0.0,0.0,0.725,-30,-6,18,644
2620,9,6.40312423743,0.0,0.0,0.725,-30,-2,18,644
2668,9,5.56776436283,0.0,0.0,0.725,-26,-10,18,644
2676,9,5.56776436283,0.0,0.0,0.725,-26,-6,18,644
2684,9,6.0,0.0,0.0,0.725,-26,-2,18,644
2724,9,5.56776436283,0.0,0.0,0.725,-22,-14,18,644
2732,9,5.56776436283,0.0,0.0,0.725,-22,-10,18,644
2740,9,5.65685424949,0.0,0.0,0.725,-22,-6,18,644
2748,9,6.63324958071,0.0,0.0,0.725,-22,-2,18,644
2804,9,5.65685424949,0.0,0.0,0.725,-18,-6,18,644
2812,9,6.63324958071,0.0,0.0,0.725,-18,-2,18,644
2852,9,5.56776436283,0.0,0.0,0.725,-14,-14,18,644
2860,9,5.56776436283,0.0,0.0,0.725,-14,-10,18,644
2868,9,5.9160797831,0.0,0.0,0.725,-14,-6,18,644
2876,9,6.0,0.0,0.0,0.725,-14,-2,18,644
2917,9,7.07106781187,0.0,0.0,0.725,-10,-14,19,644
2932,9,6.0,0.0,0.0,0.725,-10,-6,18,644
2940,9,6.63324958071,0.0,0.0,0.725,-10,-2,18,644
2972,9,5.38516480713,0.0,0.0,0.725,-6,-18,18,644
2980,9,5.56776436283,0.0,0.0,0.725,-6,-14,18,644
2988,9,5.56776436283,0.0,0.0,0.725,-6,-10,18,644
2996,9,6.0,0.0,0.0,0.725,-6,-6,18,644
3004,9,6.63324958071,0.0,0.0,0.725,-6,-2,18,644
3036,9,5.38516480713,0.0,0.0,0.725,-2,-18,18,644
3052,9,6.2449979984,0.0,0.0,0.725,-2,-10,18,644
3060,9,6.40312423743,0.0,0.0,0.725,-2,-6,18,644
3252,9,5.29150262213,0.0,0.0,0.85,-22,-6,18,644
3316,9,5.29150262213,0.0,0.0,0.85,-18,-6,18,644
3388,9,5.65685424949,0.0,0.0,0.85,-14,-2,18,644
3444,9,5.29150262213,0.0,0.0,0.85,-10,-6,18,644
3500,9,5.29150262213,0.0,0.0,0.85,-6,-10,18,644
3508,9,5.38516480713,0.0,0.0,0.85,-6,-6,18,644
3564,9,5.29150262213,0.0,0.0,0.85,-2,-10,18,644
3580,9,5.38516480713,0.0,0.0,0.85,-2,-2,18,644
147,10,1.73205080757,3.46410161514,0.0,0.1,-22,-22,17,644
163,10,1.73205080757,3.46410161514,0.0,0.1,-22,-14,17,644
211,10,1.73205080757,3.46410161514,0.0,0.1,-18,-22,17,644
259,10,1.73205080757,3.46410161514,0.0,0.1,-14,-30,17,644
267,10,1.73205080757,3.46410161514,0.0,0.1,-14,-26,17,644
459,10,1.73205080757,3.46410161514,0.0,0.1,-2,-26,17,644
467,10,1.73205080757,3.46410161514,0.0,0.1,-2,-22,17,644
499,10,1.73205080757,3.46410161514,0.0,0.1,-2,-6,17,644
563,10,2.0,3.46410161514,0.0,0.225,-30,-6,17,644
1035,11,1.0,7.87400787401,0.0,0.35,-30,-26,17,644
1043,11,1.0,7.74596669241,0.0,0.35,-30,-22,17,644
1099,11,1.0,8.0,0.0,0.35,-26,-26,17,644
1107,11,1.0,7.61577310586,0.0,0.35,-26,-22,17,644
1163,11,1.0,7.74596669241,0.0,0.35,-22,-26,17,644
1171,11,1.0,7.74596669241,0.0,0.35,-22,-22,17,644
1227,11,1.0,7.74596669241,0.0,0.35,-18,-26,17,644
1283,11,1.0,7.21110255093,0.0,0.35,-14,-30,17,644
1291,11,1.0,7.61577310586,0.0,0.35,-14,-26,17,644
1347,11,1.0,7.74596669241,0.0,0.35,-10,-30,17,644
1355,11,1.0,7.48331477355,0.0,0.35,-10,-26,17,644
1411,11,1.0,7.61577310586,0.0,0.35,-6,-30,17,644
1419,11,1.0,7.34846922835,0.0,0.35,-6,-26,17,644
1475,11,1.0,7.48331477355,0.0,0.35,-2,-30,17,644
1867,11,1.0,7.74596669241,0.0,0.475,-10,-26,17,644
1875,11,1.0,7.21110255093,0.0,0.475,-10,-22,17,644
1923,11,1.0,8.0,0.0,0.475,-6,-30,17,644
1931,11,1.0,7.21110255093,0.0,0.475,-6,-26,17,644
2371,11,1.0,7.34846922835,0.0,0.6,-10,-30,17,644
2955,11,1.0,7.74596669241,0.0,0.725,-6,-26,17,644
3,12,1.73205080757,6.0,0.0,0.1,-30,-30,17,644
483,12,1.73205080757,6.0,0.0,0.1,-2,-14,17,644
547,12,2.2360679775,6.32455532034,0.0,0.225,-30,-14,17,644
555,12,2.2360679775,5.65685424949,0.0,0.225,-30,-10,17,644
1067,12,2.2360679775,6.0,0.0,0.35,-30,-10,17,644
1075,12,2.2360679775,5.83095189485,0.0,0.35,-30,-6,17,644
1083,12,2.0,6.0,0.0,0.35,-30,-2,17,644
1131,12,2.2360679775,6.16441400297,0.0,0.35,-26,-10,17,644
1139,12,2.2360679775,6.0,0.0,0.35,-26,-6,17,644
1147,12,2.44948974278,6.0,0.0,0.35,-26,-2,17,644
1187,12,2.2360679775,6.16441400297,0.0,0.35,-22,-14,17,644
1195,12,2.2360679775,6.0,0.0,0.35,-22,-10,17,644
1203,12,2.0,6.0,0.0,0.35,-22,-6,17,644
1211,12,2.44948974278,6.0,0.0,0.35,-22,-2,17,644
1243,12,2.2360679775,6.0,0.0,0.35,-18,-18,17,644
1259,12,2.2360679775,5.83095189485,0.0,0.35,-18,-10,17,644
1275,12,2.44948974278,6.0,0.0,0.35,-18,-2,17,644
1307,12,2.2360679775,6.16441400297,0.0,0.35,-14,-18,17,644
1315,12,2.2360679775,6.0,0.0,0.35,-14,-14,17,644
1323,12,2.2360679775,6.0,0.0,0.35,-14,-10,17,644
1331,12,2.0,6.0,0.0,0.35,-14,-6,17,644
1371,12,2.2360679775,6.16441400297,0.0,0.35,-10,-18,17,644
1379,12,2.2360679775,6.0,0.0,0.35,-10,-14,17,644
1387,12,2.2360679775,6.0,0.0,0.35,-10,-10,17,644
1395,12,2.0,5.83095189485,0.0,0.35,-10,-6,17,644
1435,12,2.2360679775,6.16441400297,0.0,0.35,-6,-18,17,644
1443,12,2.2360679775,6.0,0.0,0.35,-6,-14,17,644
1451,12,2.2360679775,5.83095189485,0.0,0.35,-6,-10,17,644
1515,12,2.2360679775,6.0,0.0,0.35,-2,-10,17,644
1523,12,2.0,6.0,0.0,0.35,-2,-6,17,644
1899,12,2.2360679775,6.16441400297,0.0,0.475,-10,-10,17,644
1907,12,2.2360679775,5.83095189485,0.0,0.475,-10,-6,17,644
1979,12,2.44948974278,6.0,0.0,0.475,-6,-2,17,644
1051,13,1.73205080757,7.74596669241,0.0,0.35,-30,-18,17,644
1059,13,2.2360679775,6.92820323028,0.0,0.35,-30,-14,17,644
1115,13,1.73205080757,7.48331477355,0.0,0.35,-26,-18,17,644
1179,13,2.2360679775,7.07106781187,0.0,0.35,-22,-18,17,644
1579,13,2.2360679775,7.61577310586,0.0,0.475,-30,-10,17,644
1587,13,2.2360679775,7.48331477355,0.0,0.475,-30,-6,17,644
1595,13,2.0,7.34846922835,0.0,0.475,-30,-2,17,644
1651,13,2.2360679775,7.34846922835,0.0,0.475,-26,-6,17,644
1659,13,2.0,7.61577310586,0.0,0.475,-26,-2,17,644
1707,13,2.2360679775,7.61577310586,0.0,0.475,-22,-10,17,644
1715,13,2.2360679775,7.48331477355,0.0,0.475,-22,-6,17,644
1723,13,2.0,7.34846922835,0.0,0.475,-22,-2,17,644
1771,13,2.2360679775,7.61577310586,0.0,0.475,-18,-10,17,644
1779,13,2.2360679775,7.34846922835,0.0,0.475,-18,-6,17,644
1787,13,2.44948974278,7.61577310586,0.0,0.475,-18,-2,17,644
1835,13,2.2360679775,7.61577310586,0.0,0.475,-14,-10,17,644
1883,13,1.73205080757,7.34846922835,0.0,0.475,-10,-18,17,644
1955,13,2.2360679775,7.74596669241,0.0,0.475,-6,-14,17,644
1963,13,2.2360679775,7.07106781187,0.0,0.475,-6,-10,17,644
1971,13,2.2360679775,7.48331477355,0.0,0.475,-6,-6,17,644
2019,13,2.2360679775,7.48331477355,0.0,0.475,-2,-14,17,644
2027,13,2.2360679775,7.07106781187,0.0,0.475,-2,-10,17,644
2035,13,2.2360679775,7.48331477355,0.0,0.475,-2,-6,17,644
2291,13,2.2360679775,7.21110255093,0.0,0.6,-18,-6,17,644
2299,13,2.2360679775,7.07106781187,0.0,0.6,-18,-2,17,644
2427,13,2.0,7.48331477355,0.0,0.6,-10,-2,17,644
2475,13,2.2360679775,7.34846922835,0.0,0.6,-6,-10,17,644
2483,13,2.2360679775,7.61577310586,0.0,0.6,-6,-6,17,644
2491,13,2.44948974278,7.34846922835,0.0,0.6,-6,-2,17,644
2547,13,2.2360679775,7.34846922835,0.0,0.6,-2,-6,17,644
2779,13,1.73205080757,7.34846922835,0.0,0.725,-18,-18,17,644
1589,14,9.48683298051,0.0,0.0,0.475,-30,-6,19,644
1597,14,9.48683298051,0.0,0.0,0.475,-30,-2,19,644
1653,14,9.89949493661,0.0,0.0,0.475,-26,-6,19,644
1661,14,9.43398113206,0.0,0.0,0.475,-26,-2,19,644
1709,14,9.53939201417,0.0,0.0,0.475,-22,-10,19,644
1717,14,9.74679434481,0.0,0.0,0.475,-22,-6,19,644
1725,14,9.69535971483,0.0,0.0,0.475,-22,-2,19,644
1781,14,9.74679434481,0.0,0.0,0.475,-18,-6,19,644
1789,14,9.89949493661,0.0,0.0,0.475,-18,-2,19,644
1845,14,9.59166304663,0.0,0.0,0.475,-14,-6,19,644
1853,14,9.59166304663,0.0,0.0,0.475,-14,-2,19,644
1909,14,9.59166304663,0.0,0.0,0.475,-10,-6,19,644
1973,14,9.89949493661,0.0,0.0,0.475,-6,-6,19,644
1981,14,9.89949493661,0.0,0.0,0.475,-6,-2,19,644
2037,14,9.89949493661,0.0,0.0,0.475,-2,-6,19,644
2045,14,10.0,0.0,0.0,0.475,-2,-2,19,644
2813,14,9.32737905309,0.0,0.0,0.725,-18,-2,19,644
2877,14,9.32737905309,0.0,0.0,0.725,-14,-2,19,644
2941,14,9.32737905309,0.0,0.0,0.725,-10,-2,19,644
3005,14,9.74679434481,0.0,0.0,0.725,-6,-2,19,644
3061,14,9.69535971483,0.0,0.0,0.725,-2,-6,19,644
1563,15,1.0,10.0,0.0,0.475,-30,-18,17,644
1611,15,1.0,10.3923048454,0.0,0.475,-26,-26,17,644
1619,15,1.0,10.295630141,0.0,0.475,-26,-22,17,644
1667,15,1.0,10.5830052443,0.0,0.475,-22,-30,17,644
1675,15,1.0,10.3923048454,0.0,0.475,-22,-26,17,644
1683,15,1.0,10.0,0.0,0.475,-22,-22,17,644
1747,15,1.0,10.0995049384,0.0,0.475,-18,-22,17,644
1795,15,1.0,10.0995049384,0.0,0.475,-14,-30,17,644
1803,15,1.0,10.3923048454,0.0,0.475,-14,-26,17,644
1811,15,1.0,10.0,0.0,0.475,-14,-22,17,644
2067,15,1.0,10.0995049384,0.0,0.6,-30,-22,17,644
2115,15,1.0,10.4880884817,0.0,0.6,-26,-30,17,644
2459,15,1.0,10.1980390272,0.0,0.6,-6,-18,17,644
2499,15,1.0,10.5830052443,0.0,0.6,-2,-30,17,644
2507,15,1.0,10.3923048454,0.0,0.6,-2,-26,17,644
1479,16,11.7046999107,35.6931365951,0.0,0.35,-2,-30,21,644
1583,16,10.9544511501,35.5246393367,0.0,0.475,-30,-10,21,644
2087,16,11.1803398875,35.721142199,0.0,0.6,-30,-14,21,644
2143,16,11.5325625947,35.6089876295,0.0,0.6,-26,-18,21,644
2159,16,11.4891252931,35.3270434653,0.0,0.6,-26,-10,21,644
2175,16,11.3578166916,35.5246393367,0.0,0.6,-26,-2,21,644
2215,16,11.5325625947,35.8050275799,0.0,0.6,-22,-14,21,644
2223,16,11.1355287257,35.8050275799,0.0,0.6,-22,-10,21,644
2231,16,11.401754251,35.6089876295,0.0,0.6,-22,-6,21,644
2239,16,11.401754251,35.4682957019,0.0,0.6,-22,-2,21,644
2279,16,10.8627804912,35.77708764,0.0,0.6,-18,-14,21,644
2287,16,11.2249721603,35.8608421541,0.0,0.6,-18,-10,21,644
2295,16,11.1803398875,35.7491258634,0.0,0.6,-18,-6,21,644
2303,16,11.6619037897,35.8608421541,0.0,0.6,-18,-2,21,644
2327,16,10.8166538264,35.6370593624,0.0,0.6,-14,-22,21,644
2351,16,11.2249721603,35.8329457343,0.0,0.6,-14,-10,21,644
2359,16,11.4891252931,35.4682957019,0.0,0.6,-14,-6,21,644
2383,16,11.1355287257,35.6089876295,0.0,0.6,-10,-26,21,644
2391,16,11.1355287257,35.77708764,0.0,0.6,-10,-22,21,644
2407,16,10.8627804912,35.6370593624,0.0,0.6,-10,-14,21,644
2415,16,11.4891252931,35.8608421541,0.0,0.6,-10,-10,21,644
2423,16,11.401754251,35.5808937493,0.0,0.6,-10,-6,21,644
2431,16,11.5758369028,35.5527776693,0.0,0.6,-10,-2,21,644
2455,16,11.0905365064,35.5808937493,0.0,0.6,-6,-22,21,644
2734,16,11.401754251,35.5246393367,0.0,0.725,-22,-10,20,644
2823,16,10.8627804912,35.721142199,0.0,0.725,-14,-30,21,644
2870,16,11.313708499,35.77708764,0.0,0.725,-14,-6,20,644
2918,16,11.4455231423,35.6651090003,0.0,0.725,-10,-14,20,644
3046,16,11.0453610172,35.4682957019,0.0,0.725,-2,-14,20,644
3054,16,11.1803398875,35.4118624193,0.0,0.725,-2,-10,20,644
3175,16,11.0453610172,35.77708764,0.0,0.85,-26,-14,21,644
3183,16,11.2694276696,35.4964786986,0.0,0.85,-26,-10,21,644
2137,17,0.0,1.41421356237,0.0,0.6,-26,-18,15,644
3082,17,0.0,1.41421356237,0.0,0.85,-30,-26,16,644
3090,17,0.0,1.41421356237,0.0,0.85,-30,-22,16,644
3154,17,0.0,1.41421356237,0.0,0.85,-26,-22,16,644
3162,17,0.0,1.41421356237,0.0,0.85,-26,-18,16,644
3208,17,0.0,1.41421356237,0.0,0.85,-22,-26,14,644
3210,17,0.0,1.41421356237,0.0,0.85,-22,-26,16,644
3218,17,0.0,1.41421356237,0.0,0.85,-22,-22,16,644
3266,17,0.0,1.41421356237,0.0,0.85,-18,-30,16,644
3274,17,0.0,1.41421356237,0.0,0.85,-18,-26,16,644
3282,17,0.0,1.41421356237,0.0,0.85,-18,-22,16,644
3330,17,0.0,1.41421356237,0.0,0.85,-14,-30,16,644
3338,17,0.0,1.41421356237,0.0,0.85,-14,-26,16,644
3346,17,0.0,1.41421356237,0.0,0.85,-14,-22,16,644
3394,17,0.0,1.41421356237,0.0,0.85,-10,-30,16,644
3402,17,0.0,1.41421356237,0.0,0.85,-10,-26,16,644
3458,17,0.0,1.41421356237,0.0,0.85,-6,-30,16,644
3466,17,0.0,1.41421356237,0.0,0.85,-6,-26,16,644
3522,17,0.0,1.41421356237,0.0,0.85,-2,-30,16,644
3146,18,0.0,0.0,1.0,0.85,-26,-26,16,644
3624,18,0.0,0.0,1.0,0.975,-30,-10,14,644
3625,18,0.0,0.0,1.0,0.975,-30,-10,15,644
3632,18,0.0,0.0,1.0,0.975,-30,-6,14,644
3633,18,0.0,0.0,1.0,0.975,-30,-6,15,644
3640,18,0.0,0.0,1.0,0.975,-30,-2,14,644
3641,18,0.0,0.0,1.0,0.975,-30,-2,15,644
3688,18,0.0,0.0,1.0,0.975,-26,-10,14,644
3689,18,0.0,0.0,1.0,0.975,-26,-10,15,644
3696,18,0.0,0.0,1.0,0.975,-26,-6,14,644
3697,18,0.0,0.0,1.0,0.975,-26,-6,15,644
3704,18,0.0,0.0,1.0,0.975,-26,-2,14,644
3705,18,0.0,0.0,1.0,0.975,-26,-2,15,644
3745,18,0.0,0.0,1.0,0.975,-22,-14,15,644
3752,18,0.0,0.0,1.0,0.975,-22,-10,14,644
3753,18,0.0,0.0,1.0,0.975,-22,-10,15,644
3760,18,0.0,0.0,1.0,0.975,-22,-6,14,644
3761,18,0.0,0.0,1.0,0.975,-22,-6,15,644
3768,18,0.0,0.0,1.0,0.975,-22,-2,14,644
3769,18,0.0,0.0,1.0,0.975,-22,-2,15,644
3809,18,0.0,0.0,1.0,0.975,-18,-14,15,644
3816,18,0.0,0.0,1.0,0.975,-18,-10,14,644
3817,18,0.0,0.0,1.0,0.975,-18,-10,15,644
3824,18,0.0,0.0,1.0,0.975,-18,-6,14,644
3825,18,0.0,0.0,1.0,0.975,-18,-6,15,644
3832,18,0.0,0.0,1.0,0.975,-18,-2,14,644
3833,18,0.0,0.0,1.0,0.975,-18,-2,15,644
3873,18,0.0,0.0,1.0,0.975,-14,-14,15,644
3880,18,0.0,0.0,1.0,0.975,-14,-10,14,644
3881,18,0.0,0.0,1.0,0.975,-14,-10,15,644
3888,18,0.0,0.0,1.0,0.975,-14,-6,14,644
3889,18,0.0,0.0,1.0,0.975,-14,-6,15,644
3896,18,0.0,0.0,1.0,0.975,-14,-2,14,644
3897,18,0.0,0.0,1.0,0.975,-14,-2,15,644
3928,18,0.0,0.0,1.0,0.975,-10,-18,14,644
3929,18,0.0,0.0,1.0,0.975,-10,-18,15,644
3937,18,0.0,0.0,1.0,0.975,-10,-14,15,644
3944,18,0.0,0.0,1.0,0.975,-10,-10,14,644
3945,18,0.0,0.0,1.0,0.975,-10,-10,15,644
3952,18,0.0,0.0,1.0,0.975,-10,-6,14,644
3953,18,0.0,0.0,1.0,0.975,-10,-6,15,644
3960,18,0.0,0.0,1.0,0.975,-10,-2,14,644
3961,18,0.0,0.0,1.0,0.975,-10,-2,15,644
3993,18,0.0,0.0,1.0,0.975,-6,-18,15,644
4000,18,0.0,0.0,1.0,0.975,-6,-14,14,644
4001,18,0.0,0.0,1.0,0.975,-6,-14,15,644
4008,18,0.0,0.0,1.0,0.975,-6,-10,14,644
4009,18,0.0,0.0,1.0,0.975,-6,-10,15,644
4016,18,0.0,0.0,1.0,0.975,-6,-6,14,644
4017,18,0.0,0.0,1.0,0.975,-6,-6,15,644
4024,18,0.0,0.0,1.0,0.975,-6,-2,14,644
4025,18,0.0,0.0,1.0,0.975,-6,-2,15,644
4048,18,0.0,0.0,1.0,0.975,-2,-22,14,644
4057,18,0.0,0.0,1.0,0.975,-2,-18,15,644
4065,18,0.0,0.0,1.0,0.975,-2,-14,15,644
4072,18,0.0,0.0,1.0,0.975,-2,-10,14,644
4073,18,0.0,0.0,1.0,0.975,-2,-10,15,644
4080,18,0.0,0.0,1.0,0.975,-2,-6,14,644
4081,18,0.0,0.0,1.0,0.975,-2,-6,15,644
4082,18,0.0,0.0,1.0,0.975,-2,-6,16,644
